TIME	CPU	WCPU	IO	MEM
20181103-165629	  1	  0	         5	69.03
20181103-165634	  1	  0	         8	69.03
20181103-165639	  2	  0	        18	69.03
20181103-165644	  1	  0	        14	69.03
20181103-165649	  1	  0	         6	69.03
20181103-165654	  1	  0	         8	69.03
20181103-165659	  1	  0	         7	69.02
20181103-165704	  2	  0	         5	69.03
20181103-165709	  1	  0	        25	69.03
20181103-165714	  1	  0	        10	69.03
20181103-165719	  1	  0	         9	69.03
20181103-165724	  1	  0	         8	69.03
20181103-165729	  1	  0	         7	69.03
20181103-165734	  1	  0	         5	69.03
20181103-165739	  1	  0	        14	69.03
20181103-165744	  1	  0	         6	69.04
20181103-165749	  1	  0	         6	69.04
20181103-165754	  1	  0	        12	69.04
20181103-165759	  1	  0	         7	69.03
20181103-165804	  2	  0	         6	69.03
20181103-165809	  1	  0	        28	69.03
20181103-165814	  1	  0	        11	69.04
20181103-165819	  1	  0	         6	69.03
20181103-165824	  1	  0	         7	69.03
20181103-165829	  1	  0	        10	69.03
20181103-165834	  1	  0	         5	69.03
20181103-165839	  1	  0	        25	69.03
20181103-165844	  1	  0	         6	69.03
20181103-165849	  1	  0	         6	69.04
20181103-165854	  1	  0	        12	69.04
20181103-165859	  1	  0	         6	69.02
20181103-165904	  2	  0	         7	69.03
20181103-165909	  1	  0	        21	69.04
20181103-165914	  1	  0	         9	69.03
20181103-165919	  1	  0	         6	69.03
20181103-165924	  2	  0	         9	69.03
20181103-165929	  1	  0	         8	69.03
20181103-165934	  1	  0	         5	69.04
20181103-165939	  1	  0	        16	69.03
20181103-165944	  7	  5	       747	69.03
20181103-165949	  1	  0	         9	69.03
20181103-165954	  1	  0	        10	69.04
20181103-165959	  1	  0	         6	69.03
20181103-170004	  2	  0	         5	69.09
20181103-170009	 10	  2	      5599	69.09
20181103-170014	  1	  0	        22	69.09
20181103-170019	  1	  0	         9	69.09
20181103-170024	  1	  0	         9	69.09
20181103-170029	  1	  0	      1444	69.10
20181103-170034	  1	  0	       220	69.09
20181103-170039	  1	  0	       737	69.10
20181103-170044	  1	  0	        29	69.09
20181103-170049	  1	  0	         6	69.09
20181103-170054	  1	  0	         8	69.10
20181103-170059	  1	  0	         7	69.07
20181103-170104	  2	  0	         5	69.11
20181103-170109	  5	  0	       990	69.11
20181103-170114	  1	  0	       212	69.11
20181103-170119	  1	  0	         7	69.11
20181103-170124	  1	  0	        10	69.11
20181103-170129	  1	  0	         6	69.11
20181103-170134	  1	  0	         6	69.12
20181103-170139	  1	  0	       899	69.12
20181103-170144	  1	  0	        10	69.12
20181103-170149	  2	  0	         7	69.12
20181103-170154	  1	  0	        11	69.11
20181103-170159	  1	  0	         6	69.11
20181103-170204	  2	  0	         6	69.12
20181103-170209	  1	  0	       497	69.11
20181103-170214	  1	  0	        16	69.11
20181103-170219	  1	  0	         7	69.11
20181103-170224	  1	  0	         8	69.10
20181103-170229	  1	  0	         8	69.11
20181103-170234	  1	  0	         6	69.11
20181103-170239	  1	  0	        11	69.12
20181103-170244	  1	  0	         8	69.12
20181103-170249	  1	  0	         7	69.11
20181103-170254	  1	  0	         9	69.11
20181103-170259	  1	  0	         8	69.10
20181103-170304	  2	  0	         8	69.10
20181103-170309	  1	  0	        66	69.10
20181103-170314	  1	  0	        12	69.11
20181103-170319	  1	  0	         7	69.10
20181103-170324	  1	  0	         8	69.10
20181103-170329	  1	  0	         6	69.11
20181103-170334	  1	  0	         6	69.10
20181103-170339	  1	  0	        18	69.10
20181103-170344	  1	  0	         7	69.11
20181103-170349	  1	  0	         7	69.11
20181103-170354	  1	  0	         9	69.11
20181103-170359	  1	  0	         6	69.11
20181103-170404	  2	  0	         6	69.11
20181103-170409	  1	  0	        32	69.10
20181103-170414	  1	  0	        14	69.10
20181103-170419	  1	  0	         7	69.11
20181103-170424	  1	  0	         8	69.10
20181103-170429	  1	  0	         6	69.10
20181103-170434	  1	  0	         6	69.10
20181103-170439	  1	  0	        13	69.11
20181103-170444	  1	  0	         7	69.10
20181103-170449	  1	  0	         7	69.10
20181103-170454	  1	  0	         9	69.10
20181103-170459	  1	  0	         8	69.09
20181103-170504	  2	  0	         7	69.09
20181103-170509	  1	  0	        25	69.10
20181103-170514	  1	  0	        11	69.10
20181103-170519	  1	  0	         9	69.10
20181103-170524	  1	  0	         8	69.10
20181103-170529	  1	  0	         6	69.10
20181103-170534	  1	  0	         6	69.09
20181103-170539	  1	  0	        17	69.09
20181103-170544	  1	  0	         6	69.09
20181103-170549	  1	  0	         7	69.10
20181103-170554	  1	  0	        11	69.09
20181103-170559	  1	  0	         7	69.09
20181103-170604	  2	  0	         9	69.09
20181103-170609	  1	  0	        29	69.10
20181103-170614	  1	  0	        13	69.09
20181103-170619	  1	  0	         7	69.09
20181103-170624	  1	  0	        10	69.09
20181103-170629	  1	  0	         9	69.09
20181103-170634	  1	  0	         7	69.10
20181103-170639	  1	  0	        19	69.10
20181103-170644	  1	  0	         6	69.10
20181103-170649	  1	  0	         7	69.10
20181103-170654	  1	  0	         9	69.09
20181103-170659	  1	  0	         8	69.09
20181103-170704	  2	  0	        10	69.10
20181103-170709	  1	  0	        23	69.10
20181103-170714	  1	  0	        13	69.08
20181103-170719	  1	  0	         7	69.09
20181103-170724	  1	  0	         8	69.09
20181103-170729	  1	  0	         6	69.10
20181103-170734	  1	  0	         9	69.10
20181103-170739	  2	  0	        16	69.10
20181103-170744	  1	  0	         6	69.10
20181103-170749	  1	  0	         7	69.10
20181103-170754	  1	  0	        10	69.10
20181103-170759	  1	  0	         9	69.09
20181103-170804	  2	  0	         6	69.09
20181103-170809	 36	  0	       674	69.09
20181103-170814	 38	  0	        34	69.10
20181103-170819	 34	  0	         9	69.09
20181103-170824	 35	  0	      2274	69.09
20181103-170829	 36	  0	        15	69.10
20181103-170834	 38	  0	        12	69.10
20181103-170839	 38	  0	       119	69.19
20181103-170844	 41	  0	        36	69.22
20181103-170849	 38	  0	      3674	69.26
20181103-170854	 38	  0	        17	69.33
20181103-170859	 37	  0	        13	69.41
20181103-170904	 42	  0	         9	69.41
20181103-170909	 41	  0	       133	69.49
20181103-170914	 40	  0	        32	69.55
20181103-170919	 40	  0	      4321	69.68
20181103-170924	 40	  0	        62	69.69
20181103-170929	 42	  0	        13	69.70
20181103-170934	 40	  0	         9	69.75
20181103-170939	 39	  0	       118	69.76
20181103-170944	  1	  0	        23	69.76
20181103-170949	  1	  0	      2768	69.77
20181103-170954	  1	  0	       186	69.77
20181103-170959	  1	  0	        53	69.76
20181103-171004	  2	  0	         6	69.76
20181103-171009	  1	  0	        95	69.76
20181103-171014	  1	  0	        23	69.76
20181103-171019	  1	  0	         7	69.76
20181103-171024	  1	  0	         8	69.76
20181103-171029	  1	  0	        17	69.77
20181103-171034	  1	  0	         7	69.77
20181103-171039	  1	  0	        13	69.77
20181103-171044	  1	  0	        14	69.77
20181103-171049	  1	  0	         7	69.77
20181103-171054	  1	  0	        13	69.77
20181103-171059	  1	  0	         8	69.76
20181103-171104	  2	  0	         7	69.76
20181103-171109	  1	  0	        23	69.77
20181103-171114	  1	  0	        16	69.77
20181103-171119	  1	  0	         7	69.77
20181103-171124	  1	  0	         9	69.76
20181103-171129	  1	  0	         9	69.77
20181103-171134	  1	  0	         6	69.77
20181103-171139	  1	  0	        13	69.76
20181103-171144	  1	  0	        11	69.76
20181103-171149	  1	  0	         7	69.76
20181103-171154	  1	  0	        12	69.77
20181103-171159	  1	  0	         6	69.78
20181103-171204	  2	  0	         6	69.78
20181103-171209	  1	  0	        20	69.78
20181103-171214	  1	  0	        25	69.78
20181103-171219	  1	  0	         7	69.78
20181103-171224	  1	  0	        12	69.78
20181103-171229	  1	  0	         6	69.78
20181103-171234	  1	  0	         7	69.78
20181103-171239	  1	  0	        10	69.77
20181103-171244	  1	  0	        16	69.78
20181103-171249	  1	  0	         7	69.79
20181103-171254	  1	  0	        10	69.78
20181103-171259	  1	  0	         8	69.78
20181103-171304	  2	  0	         6	69.78
20181103-171309	  1	  0	        18	69.78
20181103-171314	  1	  0	        16	69.78
20181103-171319	  1	  0	        14	69.77
20181103-171324	  1	  0	         9	69.77
20181103-171329	  1	  0	         6	69.77
20181103-171334	  1	  0	         6	69.77
20181103-171339	  1	  0	        87	69.78
20181103-171344	  1	  0	        11	69.78
20181103-171349	  1	  0	        10	69.78
20181103-171354	  1	  0	        11	69.78
20181103-171359	  1	  0	         6	69.92
20181103-171404	  2	  0	         7	69.77
20181103-171409	  1	  0	        18	69.77
20181103-171414	  1	  0	        24	69.77
20181103-171419	  1	  0	        10	69.77
20181103-171424	  1	  0	         7	69.78
20181103-171429	  1	  0	         8	69.78
20181103-171434	  1	  0	         6	69.77
20181103-171439	  1	  0	        11	69.78
20181103-171444	  1	  0	        14	69.78
20181103-171449	  1	  0	        11	69.78
20181103-171454	  1	  0	         7	69.78
20181103-171459	  1	  0	         8	69.78
20181103-171504	  2	  0	        22	69.78
20181103-171509	  1	  0	        18	69.80
20181103-171514	 24	  0	        20	69.86
20181103-171519	 26	  0	       726	69.86
20181103-171524	 14	  0	        13	69.87
20181103-171529	  1	  0	        14	69.86
20181103-171534	  1	  0	         6	69.85
20181103-171539	  1	  0	      1314	69.86
20181103-171544	  1	  0	        13	69.86
20181103-171549	  1	  0	         7	69.87
20181103-171554	  2	  0	        15	69.87
20181103-171559	  3	  0	         9	69.87
20181103-171604	  2	  0	         6	69.87
20181103-171609	  1	  0	        44	69.95
20181103-171614	 45	  0	       623	70.00
20181103-171619	 56	  0	       655	70.01
20181103-171624	 48	  0	      3735	70.02
20181103-171629	 48	  1	     12992	70.03
20181103-171634	 37	  0	        83	70.05
20181103-171639	 37	  0	       758	70.06
20181103-171644	 33	  0	        31	70.05
20181103-171649	 32	  0	        23	70.06
20181103-171654	 38	  0	      4630	70.08
20181103-171659	 42	  2	     14366	70.08
20181103-171704	 40	  0	      1171	70.06
20181103-171709	 32	  0	       573	70.07
20181103-171714	  9	  0	        13	70.07
20181103-171719	  1	  0	         8	70.08
20181103-171724	  1	  0	      1015	70.08
20181103-171729	  1	  1	      3826	70.08
20181103-171734	  1	  0	       338	70.07
20181103-171739	  1	  0	       278	70.07
20181103-171744	  1	  0	        15	70.07
20181103-171749	  1	  0	        14	70.08
20181103-171754	  1	  0	        11	70.08
20181103-171759	  1	  0	         8	70.08
20181103-171804	  1	  0	         6	70.07
20181103-171809	  2	  0	        23	70.08
20181103-171814	  1	  0	        12	70.08
20181103-171819	  1	  0	         8	70.07
20181103-171824	  1	  0	        10	70.08
20181103-171829	  1	  0	         8	70.08
20181103-171834	  1	  0	         6	70.08
20181103-171839	  1	  0	        21	70.09
20181103-171844	  1	  0	        16	70.08
20181103-171849	  1	  0	        13	70.09
20181103-171854	  1	  0	         8	70.08
20181103-171859	  1	  0	         8	70.08
20181103-171904	  0	  0	         7	70.08
20181103-171909	  2	  0	        21	70.08
20181103-171914	  1	  0	         9	70.08
20181103-171919	  0	  0	         8	70.08
20181103-171924	  1	  0	         9	70.08
20181103-171929	  1	  0	         6	70.08
20181103-171934	  1	  0	         6	70.08
20181103-171939	  1	  0	        11	70.08
20181103-171944	  1	  0	        16	70.08
20181103-171949	  1	  0	         8	70.08
20181103-171954	  1	  0	         7	70.08
20181103-171959	  1	  0	         6	70.08
20181103-172004	  1	  0	         6	70.08
20181103-172009	  2	  0	        24	70.08
20181103-172014	  1	  0	        23	70.08
20181103-172019	  1	  0	        49	70.08
20181103-172024	  1	  0	        22	70.08
20181103-172029	  1	  0	         6	70.08
20181103-172034	  1	  0	         6	70.08
20181103-172039	  1	  0	       448	70.08
20181103-172044	  1	  0	         9	70.08
20181103-172049	  1	  0	         7	70.08
20181103-172054	  0	  0	         8	70.09
20181103-172059	  1	  0	         8	70.08
20181103-172104	  1	  0	         6	70.08
20181103-172109	  2	  0	        20	70.08
20181103-172114	  1	  0	        17	70.09
20181103-172119	  1	  0	         7	70.09
20181103-172124	  1	  0	        10	70.08
20181103-172129	  1	  0	         6	70.09
20181103-172134	  1	  0	         8	70.08
20181103-172139	  1	  0	        12	70.08
20181103-172144	  1	  0	         7	70.08
20181103-172149	  1	  0	         8	70.08
20181103-172154	  1	  0	         8	70.08
20181103-172159	  1	  0	         6	70.08
20181103-172204	  1	  0	         9	70.07
20181103-172209	  2	  0	        20	70.08
20181103-172214	  1	  0	        23	70.08
20181103-172219	  1	  0	         7	70.08
20181103-172224	  1	  0	         8	70.08
20181103-172229	  1	  0	         6	70.08
20181103-172234	  1	  0	         6	70.08
20181103-172239	  1	  0	        14	70.09
20181103-172244	  1	  0	        11	70.08
20181103-172249	  1	  0	         7	70.08
20181103-172254	  1	  0	         9	70.08
20181103-172259	  1	  0	         6	70.08
20181103-172304	  1	  0	         8	70.08
20181103-172309	  2	  0	        18	70.08
20181103-172314	  1	  0	        17	70.08
20181103-172319	  1	  0	         8	70.07
20181103-172324	  1	  0	         8	70.08
20181103-172329	  1	  0	         6	70.07
20181103-172334	  1	  0	         9	70.08
20181103-172339	  1	  0	        11	70.08
20181103-172344	  1	  0	         7	70.09
20181103-172349	  1	  0	         7	70.09
20181103-172354	  1	  0	        11	70.08
20181103-172359	  1	  0	         6	70.09
20181103-172404	  1	  0	         7	70.07
20181103-172409	  2	  0	        13	70.08
20181103-172414	  1	  0	        28	70.08
20181103-172419	  1	  0	         7	70.08
20181103-172424	  2	  0	         8	70.08
20181103-172429	  1	  0	         9	70.08
20181103-172434	  1	  0	         8	70.08
20181103-172439	  1	  0	         6	70.09
20181103-172444	  1	  0	        14	70.08
20181103-172449	  0	  0	         8	70.08
20181103-172454	  1	  0	         9	70.08
20181103-172459	  1	  0	         9	70.08
20181103-172504	  1	  0	         7	70.08
20181103-172509	  2	  0	        13	70.09
20181103-172514	  1	  0	        22	70.08
20181103-172519	  1	  0	         7	70.08
20181103-172524	  1	  0	         8	70.08
20181103-172529	  1	  0	         6	70.08
