TIME	CPU	WCPU	IO	MEM
20181103-165644	  0	  0	        10	11.90
20181103-165649	  0	  0	         0	11.89
20181103-165654	  0	  0	         8	11.88
20181103-165659	  0	  0	         1	11.89
20181103-165704	  0	  0	        10	11.89
20181103-165709	  1	  0	         3	11.88
20181103-165714	  0	  0	        13	11.89
20181103-165719	  0	  0	         0	11.89
20181103-165724	  0	  0	        11	11.89
20181103-165729	  0	  0	         3	11.89
20181103-165734	  0	  0	        17	11.89
20181103-165739	  0	  0	         5	11.88
20181103-165744	  0	  0	         9	11.89
20181103-165749	  0	  0	         0	11.89
20181103-165754	  0	  0	         8	11.89
20181103-165759	  0	  0	         8	11.89
20181103-165804	  0	  0	        14	11.88
20181103-165809	  1	  0	         4	11.89
20181103-165814	  0	  0	         9	11.88
20181103-165819	  0	  0	         0	11.88
20181103-165824	  0	  0	         8	11.88
20181103-165829	  0	  0	         3	11.89
20181103-165834	  0	  0	         9	11.89
20181103-165839	  0	  0	         7	11.89
20181103-165844	  0	  0	        10	11.88
20181103-165849	  0	  0	         0	11.89
20181103-165854	  0	  0	         8	11.88
20181103-165859	  0	  0	         0	11.89
20181103-165904	  0	  0	         9	11.89
20181103-165909	  0	  0	         4	11.89
20181103-165914	  0	  0	        10	11.89
20181103-165919	  0	  0	         0	11.88
20181103-165924	  0	  0	         9	11.89
20181103-165929	  0	  0	         0	11.88
20181103-165934	  0	  0	        12	11.89
20181103-165939	  0	  0	         7	11.88
20181103-165944	  0	  0	         9	11.89
20181103-165949	  0	  0	         0	11.89
20181103-165954	  0	  0	         8	11.89
20181103-165959	  0	  0	         0	11.88
20181103-170004	  0	  0	         9	11.89
20181103-170009	  1	  0	         4	11.89
20181103-170014	  0	  0	        14	11.84
20181103-170019	  0	  0	         0	11.84
20181103-170024	  0	  0	         8	11.84
20181103-170029	  0	  0	         0	11.85
20181103-170034	  0	  0	        10	11.84
20181103-170039	  0	  0	         9	11.84
20181103-170044	  0	  0	         9	11.83
20181103-170049	  0	  0	         0	11.83
20181103-170054	  0	  0	         8	11.84
20181103-170059	  0	  0	         0	11.84
20181103-170104	  0	  0	        17	11.85
20181103-170109	  1	  0	         3	11.85
20181103-170114	  0	  0	        10	11.85
20181103-170119	  0	  0	         0	11.85
20181103-170124	  0	  0	         0	11.85
20181103-170129	  0	  0	         0	11.85
20181103-170134	  0	  0	         4	11.84
20181103-170139	  0	  0	         7	11.84
20181103-170144	  0	  0	         1	11.84
20181103-170149	  0	  0	        10	11.84
20181103-170154	  0	  0	         0	11.85
20181103-170159	  0	  0	         0	11.86
20181103-170204	  0	  0	         3	11.86
20181103-170209	  0	  0	         3	11.86
20181103-170214	  0	  0	         1	11.86
20181103-170219	  0	  0	         0	11.86
20181103-170224	  0	  0	         8	11.86
20181103-170229	  0	  0	         0	11.86
20181103-170234	  0	  0	        15	11.86
20181103-170239	  0	  0	         8	11.86
20181103-170244	  0	  0	        10	11.85
20181103-170249	  0	  0	         0	11.86
20181103-170254	  0	  0	         8	11.86
20181103-170259	  0	  0	         0	11.86
20181103-170304	  0	  0	         9	11.86
20181103-170309	  1	  0	         3	11.86
20181103-170314	  0	  0	        10	11.86
20181103-170319	  1	  0	         0	11.87
20181103-170324	  0	  0	         8	11.86
20181103-170329	  0	  0	         0	11.86
20181103-170334	  0	  0	        14	11.87
20181103-170339	  0	  0	         7	11.86
20181103-170344	  0	  0	         9	11.86
20181103-170349	  0	  0	         0	11.86
20181103-170354	  0	  0	         9	11.86
20181103-170359	  0	  0	         0	11.85
20181103-170404	  0	  0	        13	11.85
20181103-170409	  0	  0	         3	11.86
20181103-170414	  0	  0	         9	11.86
20181103-170419	  0	  0	         0	11.86
20181103-170424	  0	  0	         8	11.86
20181103-170429	  0	  0	         0	11.86
20181103-170434	  0	  0	        12	11.86
20181103-170439	  0	  0	         7	11.86
20181103-170444	  0	  0	         9	11.86
20181103-170449	  0	  0	         0	11.85
20181103-170454	  0	  0	         8	11.87
20181103-170459	  0	  0	         0	11.86
20181103-170504	  0	  0	         9	11.86
20181103-170509	  1	  0	         3	11.86
20181103-170514	  0	  0	        10	11.86
20181103-170519	  0	  0	         0	11.86
20181103-170524	  0	  0	         8	11.86
20181103-170529	  0	  0	         0	11.87
20181103-170534	  0	  0	         9	11.86
20181103-170539	  0	  0	         7	11.85
20181103-170544	  0	  0	        12	11.85
20181103-170549	  0	  0	         0	11.87
20181103-170554	  0	  0	         9	11.86
20181103-170559	  0	  0	         0	11.87
20181103-170604	  0	  0	        13	11.87
20181103-170609	  0	  0	         3	11.87
20181103-170614	  0	  0	         9	11.86
20181103-170619	  0	  0	         0	11.86
20181103-170624	  0	  0	         0	11.87
20181103-170629	  0	  0	         0	11.86
20181103-170634	  0	  0	         7	11.87
20181103-170639	  0	  0	         7	11.86
20181103-170644	  0	  0	         1	11.87
20181103-170649	  0	  0	         8	11.86
20181103-170654	  0	  0	         0	11.86
20181103-170659	  0	  0	         0	11.86
20181103-170704	  0	  0	         2	11.87
20181103-170709	  0	  0	         3	11.87
20181103-170714	  0	  0	         1	11.87
20181103-170719	  0	  0	         0	11.87
20181103-170724	  0	  0	        12	11.87
20181103-170729	  0	  0	         0	11.87
20181103-170734	  0	  0	        12	11.87
20181103-170739	  0	  0	         5	11.86
20181103-170744	  0	  0	         4	11.86
20181103-170749	  0	  0	         0	11.87
20181103-170754	  0	  0	         0	11.86
20181103-170759	  0	  0	        10	11.86
20181103-170804	  0	  0	         2	17.23
20181103-170809	 58	  0	         0	18.28
20181103-170814	 27	  0	         3	18.19
20181103-170819	  9	  0	         0	18.19
20181103-170824	  9	  0	         0	18.20
20181103-170829	  9	  0	         0	18.10
20181103-170834	  9	  0	        20	18.09
20181103-170839	  9	  0	         8	18.09
20181103-170844	  9	  0	        11	18.09
20181103-170849	  9	  0	         0	18.10
20181103-170854	  8	  0	         0	18.10
20181103-170859	  9	  0	         0	18.09
20181103-170904	  9	  0	         1	18.10
20181103-170909	  9	  0	         8	18.10
20181103-170914	  8	  0	         6	18.09
20181103-170919	  8	  0	         0	18.09
20181103-170924	  8	  0	         0	18.09
20181103-170929	  8	  0	         2	18.10
20181103-170934	  8	  0	         4	18.11
20181103-170939	  8	  0	         7	11.85
20181103-170944	  1	  0	        17	11.85
20181103-170949	  0	  0	         9	11.85
20181103-170954	  0	  0	         0	13.29
20181103-170959	  6	  0	         8	11.85
20181103-171004	  1	  0	         2	11.86
20181103-171009	  0	  0	         9	11.86
20181103-171014	  0	  0	         3	11.86
20181103-171019	  0	  0	         8	11.86
20181103-171024	  0	  0	         0	11.85
20181103-171029	  0	  0	         8	11.85
20181103-171034	  0	  0	         8	11.86
20181103-171039	  0	  0	        17	11.85
20181103-171044	  0	  0	         3	11.86
20181103-171049	  0	  0	         8	11.86
20181103-171054	  0	  0	         0	11.86
20181103-171059	  0	  0	         8	11.86
20181103-171104	  0	  0	         1	11.86
20181103-171109	  0	  0	         8	11.86
20181103-171114	  0	  0	         5	11.86
20181103-171119	  0	  0	         8	11.86
20181103-171124	  0	  0	         0	11.86
20181103-171129	  0	  0	         8	11.86
20181103-171134	  0	  0	         1	11.86
20181103-171139	  0	  0	        13	11.86
20181103-171144	  0	  0	         4	11.86
20181103-171149	  0	  0	         8	11.86
20181103-171154	  0	  0	         0	11.86
20181103-171159	  0	  0	         8	11.86
20181103-171204	  0	  0	         2	11.86
20181103-171209	  0	  0	        10	11.86
20181103-171214	  0	  0	         3	11.86
20181103-171219	  0	  0	         8	11.86
20181103-171224	  0	  0	         0	11.86
20181103-171229	  0	  0	         8	11.86
20181103-171234	  0	  0	         9	11.86
20181103-171239	  0	  0	        13	11.86
20181103-171244	  0	  0	         3	11.86
20181103-171249	  0	  0	         9	11.86
20181103-171254	  0	  0	         0	11.85
20181103-171259	  0	  0	         8	11.86
20181103-171304	  0	  0	         9	11.86
20181103-171309	  0	  0	         8	11.86
20181103-171314	  0	  0	         3	11.86
20181103-171319	  0	  0	         8	11.86
20181103-171324	  0	  0	         0	11.86
20181103-171329	  0	  0	         8	11.86
20181103-171334	  0	  0	         6	11.86
20181103-171339	  0	  0	        13	11.86
20181103-171344	  0	  0	         4	11.87
20181103-171349	  0	  0	         8	11.86
20181103-171354	  0	  0	         0	11.86
20181103-171359	  0	  0	         8	11.86
20181103-171404	  0	  0	         1	11.87
20181103-171409	  0	  0	        11	11.86
20181103-171414	  0	  0	        12	11.87
20181103-171419	  0	  0	         0	11.87
20181103-171424	  0	  0	        10	11.88
20181103-171429	  0	  0	         9	11.87
20181103-171434	  0	  0	         3	11.86
20181103-171439	  0	  0	        15	11.86
20181103-171444	  0	  0	        11	11.87
20181103-171449	  0	  0	         0	11.87
20181103-171454	  0	  0	         9	11.87
20181103-171459	  0	  0	         0	11.86
20181103-171504	  0	  0	        20	11.85
20181103-171509	  0	  0	         9	17.38
20181103-171514	 54	  0	         3	18.19
20181103-171519	 22	  0	         8	11.85
20181103-171524	  4	  0	        10	11.86
20181103-171529	  0	  0	        10	11.87
20181103-171534	  0	  0	         3	11.87
20181103-171539	  0	  0	        13	11.86
20181103-171544	  0	  0	         3	11.86
20181103-171549	  0	  0	        10	13.53
20181103-171554	  9	  0	         8	13.82
20181103-171559	  3	  0	         0	11.85
20181103-171604	  3	  0	        13	18.55
20181103-171609	 32	  0	         8	20.92
20181103-171614	 32	  0	         8	20.92
20181103-171619	100	  0	     33292	21.67
20181103-171624	100	  0	     33292	21.67
20181103-171629	100	  0	     27179	21.71
20181103-171634	 64	  0	         7	21.67
20181103-171639	 24	  0	        18	21.73
20181103-171644	100	  0	     19388	23.27
20181103-171649	 23	  0	         9	23.37
20181103-171654	 21	  0	        10	27.49
20181103-171659	 22	  0	         0	32.43
20181103-171704	 20	  0	        11	34.68
20181103-171709	 10	  0	         0	35.15
20181103-171714	  2	  0	        14	35.18
20181103-171719	  0	  0	         0	35.18
20181103-171724	  0	  0	         9	35.17
20181103-171729	  0	  0	         0	35.20
20181103-171734	  0	  0	        17	35.24
20181103-171739	  1	  0	        10	35.24
20181103-171744	  0	  0	        17	35.24
20181103-171749	  0	  0	         0	35.24
20181103-171754	  0	  0	         8	35.24
20181103-171759	  1	  0	         1	36.73
20181103-171804	  6	  0	        16	35.24
20181103-171809	  1	  0	         3	35.16
20181103-171814	  0	  0	        14	35.16
20181103-171819	  0	  0	         0	35.15
20181103-171824	  0	  0	         8	35.16
20181103-171829	  0	  0	         0	35.15
20181103-171834	  0	  0	        57	35.16
20181103-171839	  0	  0	        11	35.16
20181103-171844	  0	  0	        14	35.16
20181103-171849	  0	  0	         0	35.16
20181103-171854	  0	  0	         8	35.16
20181103-171859	  0	  0	         0	35.16
20181103-171904	  0	  0	        17	35.16
20181103-171909	  0	  0	        11	35.17
20181103-171914	  0	  0	        13	35.16
20181103-171919	  0	  0	         0	35.16
20181103-171924	  0	  0	         8	35.16
20181103-171929	  0	  0	         1	35.16
20181103-171934	  0	  0	        15	35.16
20181103-171939	  0	  0	         5	35.16
20181103-171944	  0	  0	        14	36.61
20181103-171949	  6	  0	         2	35.12
20181103-171954	  1	  0	         9	35.12
20181103-171959	  0	  0	         8	35.12
20181103-172004	  0	  0	         2	35.12
20181103-172009	  0	  0	         0	35.13
20181103-172014	  0	  0	         6	35.12
20181103-172019	  0	  0	         0	35.13
20181103-172024	  0	  0	         0	35.13
20181103-172029	  0	  0	         0	35.12
20181103-172034	  0	  0	        18	35.13
20181103-172039	  0	  0	         8	35.13
20181103-172044	  0	  0	         5	35.13
20181103-172049	  0	  0	         0	35.12
20181103-172054	  0	  0	         0	35.13
20181103-172059	  0	  0	         0	35.13
20181103-172104	  0	  0	         1	35.13
20181103-172109	  0	  0	         8	35.13
20181103-172114	  0	  0	         6	35.16
20181103-172119	  0	  0	         0	35.16
20181103-172124	  0	  0	         0	35.16
20181103-172129	  0	  0	         0	35.15
20181103-172134	  0	  0	         1	35.15
20181103-172139	  0	  0	         4	35.15
20181103-172144	  0	  0	        16	35.15
20181103-172149	  0	  0	         0	35.16
20181103-172154	  0	  0	         0	35.16
20181103-172159	  0	  0	         0	35.16
20181103-172204	  0	  0	         2	35.15
20181103-172209	  0	  0	         0	35.16
20181103-172214	  0	  0	         5	35.15
20181103-172219	  0	  0	         9	35.16
20181103-172224	  0	  0	         0	35.16
20181103-172229	  0	  0	         0	35.15
20181103-172234	  0	  0	         6	35.16
20181103-172239	  0	  0	         9	35.16
20181103-172244	  0	  0	         6	35.16
20181103-172249	  0	  0	         0	35.16
20181103-172254	  0	  0	        11	35.16
20181103-172259	  0	  0	         0	35.16
20181103-172304	  0	  0	         1	35.15
20181103-172309	  0	  0	         1	35.16
20181103-172314	  0	  0	         5	35.16
20181103-172319	  0	  0	         0	35.16
20181103-172324	  0	  0	         0	35.16
20181103-172329	  0	  0	        10	35.16
20181103-172334	  0	  0	         3	35.16
20181103-172339	  0	  0	         7	35.15
20181103-172344	  0	  0	         5	35.15
20181103-172349	  0	  0	         0	35.16
20181103-172354	  0	  0	         0	35.16
20181103-172359	  0	  0	         0	35.16
20181103-172404	  0	  0	         9	35.16
20181103-172409	  0	  0	         5	35.16
20181103-172414	  0	  0	         5	35.16
20181103-172419	  0	  0	         0	35.16
20181103-172424	  0	  0	         0	35.17
20181103-172429	  0	  0	         0	35.16
20181103-172434	  0	  0	         0	35.16
20181103-172439	  0	  0	        17	35.16
20181103-172444	  0	  0	         5	35.16
20181103-172449	  0	  0	         0	35.16
20181103-172454	  0	  0	         0	35.16
20181103-172459	  0	  0	         0	35.15
20181103-172504	  0	  0	         1	35.16
20181103-172509	  1	  0	         1	35.16
20181103-172514	  0	  0	        14	35.16
20181103-172519	  0	  0	         0	12.00
20181103-172524	  1	  0	         0	12.01
20181103-172529	  0	  0	         9	12.01
