TIME	LG1	AP2	MB1	MB2	MB3
20181103-165434	11.96	56.44	69.04	52.41	69.43
20181103-165439	11.96	56.44	69.04	52.05	69.45
20181103-165444	11.96	56.43	69.04	52.05	69.44
20181103-165449	11.96	56.44	69.04	52.05	69.44
20181103-165454	11.96	56.44	69.04	52.05	69.45
20181103-165459	11.96	56.44	69.03	52.05	69.44
20181103-165504	11.96	56.43	69.04	52.05	69.45
20181103-165509	11.96	56.43	69.04	52.05	69.46
20181103-165514	11.96	56.43	69.04	52.05	69.46
20181103-165519	11.95	56.44	69.03	52.05	69.47
20181103-165524	11.96	56.44	69.04	52.05	69.47
20181103-165529	11.96	56.43	69.04	52.05	69.47
20181103-165534	11.96	56.43	69.05	52.06	69.47
20181103-165539	11.95	56.44	69.04	52.05	69.46
20181103-165544	11.95	56.44	69.04	52.05	69.47
20181103-165549	11.95	56.44	69.04	52.05	69.47
20181103-165554	11.96	56.43	69.04	52.05	69.47
20181103-165559	11.96	56.43	69.03	52.05	69.45
20181103-165604	11.96	56.44	69.04	52.05	69.46
20181103-165609	11.96	56.44	69.04	52.05	69.46
20181103-165614	11.96	56.43	69.04	52.06	69.47
20181103-165619	11.96	56.43	69.03	52.06	69.46
20181103-165624	11.96	56.44	69.04	52.06	69.48
20181103-165629	11.96	56.44	69.03	52.06	69.47
20181103-165634	11.89	56.44	69.03	52.05	69.48
20181103-165639	11.89	56.44	69.03	52.06	69.48
20181103-165644	11.90	56.43	69.03	52.05	69.48
20181103-165649	11.89	56.43	69.03	52.06	69.48
20181103-165654	11.88	56.43	69.03	52.06	69.48
20181103-165659	11.89	56.44	69.02	52.06	69.48
20181103-165704	11.89	56.44	69.03	52.06	69.47
20181103-165709	11.88	56.44	69.03	52.06	69.48
20181103-165714	11.89	56.44	69.03	52.06	69.48
20181103-165719	11.89	56.44	69.03	52.06	69.47
20181103-165724	11.89	56.44	69.03	52.06	69.50
20181103-165729	11.89	56.44	69.03	52.06	69.50
20181103-165734	11.89	56.44	69.03	52.05	69.49
20181103-165739	11.88	56.43	69.03	52.06	69.51
20181103-165744	11.89	56.45	69.04	52.06	69.52
20181103-165749	11.89	56.43	69.04	52.06	69.51
20181103-165754	11.89	56.43	69.04	52.05	69.51
20181103-165759	11.89	56.44	69.03	52.06	69.50
20181103-165804	11.88	56.44	69.03	52.06	69.52
20181103-165809	11.89	56.44	69.03	52.06	69.48
20181103-165814	11.88	56.47	69.04	52.06	69.50
20181103-165819	11.88	56.46	69.03	52.06	69.50
20181103-165824	11.88	56.46	69.03	52.06	69.49
20181103-165829	11.89	56.46	69.03	52.06	69.49
20181103-165834	11.89	56.46	69.03	52.05	69.48
20181103-165839	11.89	56.46	69.03	52.06	69.49
20181103-165844	11.88	56.47	69.03	52.06	69.49
20181103-165849	11.89	56.47	69.04	52.06	69.50
20181103-165854	11.88	56.46	69.04	52.06	69.50
20181103-165859	11.89	56.47	69.02	52.05	69.49
20181103-165904	11.89	56.47	69.03	52.06	69.50
20181103-165909	11.89	56.46	69.04	52.06	69.50
20181103-165914	11.89	56.46	69.03	52.06	69.48
20181103-165919	11.88	56.46	69.03	52.05	69.49
20181103-165924	11.89	56.46	69.03	52.06	69.50
20181103-165929	11.88	56.46	69.03	52.06	69.48
20181103-165934	11.89	56.46	69.04	52.06	69.49
20181103-165939	11.88	56.47	69.03	52.06	69.49
20181103-165944	11.89	56.47	69.03	52.06	69.48
20181103-165949	11.89	56.46	69.03	52.06	69.49
20181103-165954	11.89	56.47	69.04	52.07	69.50
20181103-165959	11.88	56.47	69.03	52.06	69.50
20181103-170004	11.89	56.46	69.09	52.07	69.49
20181103-170009	11.89	56.47	69.09	52.07	69.50
20181103-170014	11.84	56.47	69.09	52.06	69.56
20181103-170019	11.84	56.47	69.09	52.08	69.54
20181103-170024	11.84	56.47	69.09	52.08	69.56
20181103-170029	11.85	56.46	69.10	52.09	69.55
20181103-170034	11.84	56.47	69.09	52.09	69.56
20181103-170039	11.84	56.46	69.10	52.09	69.56
20181103-170044	11.83	56.47	69.09	52.09	69.55
20181103-170049	11.83	56.46	69.09	52.20	69.56
20181103-170054	11.84	56.46	69.10	52.12	69.55
20181103-170059	11.84	56.46	69.07	52.12	69.55
20181103-170104	11.85	56.47	69.11	52.12	69.57
20181103-170109	11.85	56.46	69.11	52.12	69.54
20181103-170114	11.85	56.46	69.11	52.12	69.53
20181103-170119	11.85	56.47	69.11	52.12	69.53
20181103-170124	11.85	56.47	69.11	52.11	69.53
20181103-170129	11.85	56.47	69.11	52.11	69.53
20181103-170134	11.84	56.47	69.12	52.11	69.54
20181103-170139	11.84	56.46	69.12	52.11	69.54
20181103-170144	11.84	56.46	69.12	52.11	69.54
20181103-170149	11.84	56.47	69.12	52.11	69.56
20181103-170154	11.85	56.47	69.11	52.12	69.54
20181103-170159	11.86	56.46	69.11	52.11	69.53
20181103-170204	11.86	56.46	69.12	52.10	69.52
20181103-170209	11.86	56.46	69.11	52.11	69.54
20181103-170214	11.86	56.46	69.11	52.11	69.55
20181103-170219	11.86	56.46	69.11	52.11	69.55
20181103-170224	11.86	56.47	69.10	52.11	69.55
20181103-170229	11.86	56.46	69.11	52.11	69.54
20181103-170234	11.86	56.45	69.11	52.12	69.54
20181103-170239	11.86	56.47	69.12	52.10	69.55
20181103-170244	11.85	56.67	69.12	52.11	69.54
20181103-170249	11.86	56.66	69.11	52.11	69.55
20181103-170254	11.86	56.66	69.11	52.10	69.55
20181103-170259	11.86	56.66	69.10	52.11	69.55
20181103-170304	11.86	56.67	69.10	52.11	69.56
20181103-170309	11.86	56.67	69.10	52.11	69.56
20181103-170314	11.86	56.66	69.11	52.11	69.55
20181103-170319	11.87	56.66	69.10	52.12	69.55
20181103-170324	11.86	56.67	69.10	52.11	69.56
20181103-170329	11.86	56.66	69.11	52.12	69.56
20181103-170334	11.87	56.66	69.10	52.11	69.56
20181103-170339	11.86	56.66	69.10	52.12	69.55
20181103-170344	11.86	56.66	69.11	52.11	69.55
20181103-170349	11.86	56.66	69.11	52.12	69.55
20181103-170354	11.86	56.67	69.11	52.12	69.54
20181103-170359	11.85	56.66	69.11	52.12	69.55
20181103-170404	11.85	56.66	69.11	52.12	69.55
20181103-170409	11.86	56.66	69.10	52.12	69.53
20181103-170414	11.86	56.67	69.10	52.12	69.55
20181103-170419	11.86	56.66	69.11	52.11	69.56
20181103-170424	11.86	56.67	69.10	52.12	69.56
20181103-170429	11.86	56.66	69.10	52.12	69.55
20181103-170434	11.86	56.67	69.10	52.12	69.55
20181103-170439	11.86	56.67	69.11	52.11	69.55
20181103-170444	11.86	56.66	69.10	52.11	69.55
20181103-170449	11.85	56.67	69.10	52.11	69.56
20181103-170454	11.87	56.67	69.10	52.11	69.55
20181103-170459	11.86	56.67	69.09	52.11	69.55
20181103-170504	11.86	56.67	69.09	52.12	69.55
20181103-170509	11.86	56.66	69.10	52.12	69.57
20181103-170514	11.86	56.66	69.10	52.12	69.57
20181103-170519	11.86	56.66	69.10	52.14	69.55
20181103-170524	11.86	56.66	69.10	52.13	69.57
20181103-170529	11.87	56.66	69.10	52.18	69.56
20181103-170534	11.86	56.67	69.09	52.18	69.55
20181103-170539	11.85	56.67	69.09	52.18	69.56
20181103-170544	11.85	56.66	69.09	52.19	69.56
20181103-170549	11.87	56.66	69.10	52.19	69.56
20181103-170554	11.86	56.67	69.09	52.18	69.55
20181103-170559	11.87	56.66	69.09	52.21	69.56
20181103-170604	11.87	56.67	69.09	52.21	69.56
20181103-170609	11.87	56.67	69.10	52.24	69.56
20181103-170614	11.86	56.67	69.09	52.23	69.56
20181103-170619	11.86	56.66	69.09	52.23	69.56
20181103-170624	11.87	56.66	69.09	52.23	69.56
20181103-170629	11.86	56.67	69.09	52.23	69.56
20181103-170634	11.87	56.67	69.10	52.23	69.57
20181103-170639	11.86	56.66	69.10	52.22	69.54
20181103-170644	11.87	56.67	69.10	52.23	69.56
20181103-170649	11.86	56.67	69.10	52.23	69.57
20181103-170654	11.86	56.66	69.09	52.24	69.56
20181103-170659	11.86	56.66	69.09	52.23	69.56
20181103-170704	11.87	56.66	69.10	52.24	69.56
20181103-170709	11.87	56.66	69.10	52.23	69.57
20181103-170714	11.87	56.66	69.08	52.24	69.56
20181103-170719	11.87	56.66	69.09	52.23	69.57
20181103-170724	11.87	56.66	69.09	52.23	69.55
20181103-170729	11.87	56.66	69.10	52.23	69.55
20181103-170734	11.87	56.65	69.10	52.23	69.55
20181103-170739	11.86	56.66	69.10	52.23	69.56
20181103-170744	11.86	56.66	69.10	52.23	69.56
20181103-170749	11.87	56.66	69.10	52.24	69.57
20181103-170754	11.86	56.67	69.10	52.24	69.57
20181103-170759	11.86	56.66	69.09	52.23	69.56
20181103-170804	17.23	56.67	69.09	52.29	69.56
20181103-170809	18.28	56.67	69.09	52.35	69.57
20181103-170814	18.19	56.67	69.10	52.36	69.58
20181103-170819	18.19	56.66	69.09	52.39	69.57
20181103-170824	18.20	56.67	69.09	52.43	69.56
20181103-170829	18.10	56.67	69.10	52.69	69.56
20181103-170834	18.09	56.66	69.10	52.92	69.56
20181103-170839	18.09	56.66	69.19	53.19	69.57
20181103-170844	18.09	56.66	69.22	53.69	69.58
20181103-170849	18.10	56.67	69.26	53.81	69.57
20181103-170854	18.10	56.67	69.33	54.10	69.57
20181103-170859	18.09	56.66	69.41	54.65	69.57
20181103-170904	18.10	56.67	69.41	54.91	69.57
20181103-170909	18.10	56.67	69.49	55.20	69.57
20181103-170914	18.09	56.66	69.55	55.46	69.56
20181103-170919	18.09	56.67	69.68	55.93	69.57
20181103-170924	18.09	56.67	69.69	56.27	69.56
20181103-170929	18.10	56.67	69.70	56.47	69.57
20181103-170934	18.11	56.67	69.75	56.99	69.57
20181103-170939	11.85	56.67	69.76	56.98	69.57
20181103-170944	11.85	56.67	69.76	56.98	69.55
20181103-170949	11.85	56.66	69.77	56.98	69.57
20181103-170954	13.29	56.67	69.77	56.99	69.56
20181103-170959	11.85	56.67	69.76	56.99	69.55
20181103-171004	11.86	56.67	69.76	56.99	69.56
20181103-171009	11.86	56.66	69.76	56.99	69.57
20181103-171014	11.86	56.67	69.76	56.99	69.56
20181103-171019	11.86	56.67	69.76	56.99	69.57
20181103-171024	11.85	56.67	69.76	56.99	69.57
20181103-171029	11.85	56.67	69.77	56.99	69.56
20181103-171034	11.86	56.67	69.77	56.99	69.56
20181103-171039	11.85	56.67	69.77	56.99	69.55
20181103-171044	11.86	56.67	69.77	56.99	69.56
20181103-171049	11.86	56.67	69.77	56.99	69.56
20181103-171054	11.86	56.66	69.77	56.99	69.58
20181103-171059	11.86	56.66	69.76	56.99	69.57
20181103-171104	11.86	56.67	69.76	56.99	69.57
20181103-171109	11.86	56.66	69.77	56.99	69.57
20181103-171114	11.86	56.66	69.77	56.99	69.57
20181103-171119	11.86	56.66	69.77	56.98	69.58
20181103-171124	11.86	56.67	69.76	56.98	69.57
20181103-171129	11.86	56.66	69.77	56.98	69.56
20181103-171134	11.86	56.67	69.77	56.98	69.56
20181103-171139	11.86	56.69	69.76	56.98	69.55
20181103-171144	11.86	56.69	69.76	56.98	69.58
20181103-171149	11.86	56.69	69.76	56.99	69.58
20181103-171154	11.86	56.69	69.77	56.98	69.57
20181103-171159	11.86	56.70	69.78	56.98	69.58
20181103-171204	11.86	56.70	69.78	56.99	69.58
20181103-171209	11.86	56.70	69.78	56.99	69.57
20181103-171214	11.86	56.69	69.78	56.99	69.58
20181103-171219	11.86	56.69	69.78	56.99	69.58
20181103-171224	11.86	9.32	69.78	56.99	69.58
20181103-171229	11.86	9.32	69.78	56.99	69.57
20181103-171234	11.86	9.32	69.78	56.98	69.57
20181103-171239	11.86	9.32	69.77	57.03	69.57
20181103-171244	11.86	9.32	69.78	57.04	69.58
20181103-171249	11.86	9.32	69.79	57.03	69.58
20181103-171254	11.85	9.31	69.78	57.03	69.58
20181103-171259	11.86	9.31	69.78	57.04	69.91
20181103-171304	11.86	9.32	69.78	57.03	69.56
20181103-171309	11.86	9.32	69.78	57.03	69.56
20181103-171314	11.86	9.32	69.78	57.04	69.56
20181103-171319	11.86	9.31	69.77	57.05	69.57
20181103-171324	11.86	9.31	69.77	57.04	69.54
20181103-171329	11.86	9.31	69.77	57.04	69.56
20181103-171334	11.86	9.32	69.77	57.04	69.57
20181103-171339	11.86	9.32	69.78	57.03	69.57
20181103-171344	11.87	9.31	69.78	57.05	69.58
20181103-171349	11.86	9.32	69.78	57.04	69.58
20181103-171354	11.86	9.31	69.78	57.04	69.58
20181103-171359	11.86	9.31	69.92	57.04	69.58
20181103-171404	11.87	9.32	69.77	57.04	69.56
20181103-171409	11.86	9.31	69.77	57.04	69.57
20181103-171414	11.87	9.32	69.77	57.05	69.57
20181103-171419	11.87	9.32	69.77	57.05	69.58
20181103-171424	11.88	9.31	69.78	57.04	69.58
20181103-171429	11.87	9.31	69.78	57.05	69.57
20181103-171434	11.86	9.32	69.77	57.05	69.58
20181103-171439	11.86	9.32	69.78	57.04	69.58
20181103-171444	11.87	9.32	69.78	57.05	69.58
20181103-171449	11.87	9.31	69.78	57.05	69.57
20181103-171454	11.87	9.31	69.78	57.04	69.58
20181103-171459	11.86	9.32	69.78	57.04	69.58
20181103-171504	11.85	9.32	69.78	57.05	69.57
20181103-171509	17.38	9.32	69.80	57.20	69.58
20181103-171514	18.19	9.32	69.86	57.46	69.58
20181103-171519	11.85	9.31	69.86	57.66	69.57
20181103-171524	11.86	9.31	69.87	57.67	69.57
20181103-171529	11.87	9.32	69.86	57.68	69.58
20181103-171534	11.87	9.32	69.85	57.68	69.58
20181103-171539	11.86	9.32	69.86	57.68	69.58
20181103-171544	11.86	9.32	69.86	57.68	69.58
20181103-171549	13.53	9.31	69.87	57.67	69.58
20181103-171554	13.82	9.31	69.87	57.68	69.58
20181103-171559	11.85	9.32	69.87	57.67	69.57
20181103-171604	18.55	9.31	69.87	57.68	69.58
20181103-171609	20.92	9.31	69.95	57.93	69.58
20181103-171614	20.92	9.31	70.00	57.96	69.62
20181103-171619	21.67	9.31	70.01	58.00	69.65
20181103-171624	21.67	9.31	70.02	58.05	69.65
20181103-171629	21.71	9.32	70.03	58.08	69.65
20181103-171634	21.67	9.32	70.05	58.15	69.66
20181103-171639	21.73	9.32	70.06	58.16	69.65
20181103-171644	23.27	9.32	70.05	58.36	69.64
20181103-171649	23.37	9.32	70.06	58.53	69.64
20181103-171654	27.49	9.32	70.08	58.51	69.65
20181103-171659	32.43	9.32	70.08	58.54	69.64
20181103-171704	34.68	9.32	70.06	58.54	69.64
20181103-171709	35.15	9.32	70.07	58.54	69.64
20181103-171714	35.18	9.32	70.07	58.54	69.64
20181103-171719	35.18	9.32	70.08	58.54	69.64
20181103-171724	35.17	9.31	70.08	58.55	69.64
20181103-171729	35.20	9.31	70.08	58.55	69.64
20181103-171734	35.24	9.31	70.07	58.54	69.65
20181103-171739	35.24	9.32	70.07	58.54	69.65
20181103-171744	35.24	9.32	70.07	58.54	69.64
20181103-171749	35.24	9.32	70.08	58.54	69.64
20181103-171754	35.24	9.32	70.08	58.54	69.65
20181103-171759	36.73	9.32	70.08	58.54	69.65
20181103-171804	35.24	9.32	70.07	58.54	69.64
20181103-171809	35.16	9.32	70.08	58.54	69.64
20181103-171814	35.16	9.31	70.08	58.55	69.64
20181103-171819	35.15	9.32	70.07	58.54	69.64
20181103-171824	35.16	9.31	70.08	58.55	69.65
20181103-171829	35.15	9.31	70.08	58.55	69.65
20181103-171834	35.16	9.31	70.08	58.54	69.64
20181103-171839	35.16	9.32	70.09	58.53	69.65
20181103-171844	35.16	9.32	70.08	58.54	69.62
20181103-171849	35.16	9.31	70.09	58.54	69.64
20181103-171854	35.16	9.31	70.08	58.54	69.64
20181103-171859	35.16	9.32	70.08	58.54	69.64
20181103-171904	35.16	9.31	70.08	58.55	69.63
20181103-171909	35.17	9.31	70.08	58.54	69.64
20181103-171914	35.16	9.31	70.08	58.54	69.65
20181103-171919	35.16	9.31	70.08	58.55	69.65
20181103-171924	35.16	9.31	70.08	58.54	69.64
20181103-171929	35.16	9.31	70.08	58.54	69.64
20181103-171934	35.16	9.31	70.08	58.54	69.65
20181103-171939	35.16	9.32	70.08	58.54	69.65
20181103-171944	36.61	9.32	70.08	58.54	69.65
20181103-171949	35.12	9.31	70.08	58.55	69.65
20181103-171954	35.12	9.31	70.08	58.54	69.65
20181103-171959	35.12	9.31	70.08	58.54	69.65
20181103-172004	35.12	9.31	70.08	58.54	69.64
20181103-172009	35.13	9.31	70.08	58.55	69.65
20181103-172014	35.12	9.31	70.08	58.54	69.65
20181103-172019	35.13	9.31	70.08	58.54	69.65
20181103-172024	35.13	9.31	70.08	58.54	69.65
20181103-172029	35.12	9.32	70.08	58.54	69.65
20181103-172034	35.13	9.31	70.08	58.55	69.65
20181103-172039	35.13	9.31	70.08	58.54	69.66
20181103-172044	35.13	9.32	70.08	58.54	69.66
20181103-172049	35.12	9.32	70.08	58.55	69.67
20181103-172054	35.13	9.32	70.09	58.54	69.66
20181103-172059	35.13	9.32	70.08	58.54	69.66
20181103-172104	35.13	9.32	70.08	58.54	69.66
20181103-172109	35.13	9.32	70.08	58.55	69.66
20181103-172114	35.16	9.32	70.09	58.54	69.66
20181103-172119	35.16	9.32	70.09	58.54	69.67
20181103-172124	35.16	9.31	70.08	58.54	69.66
20181103-172129	35.15	9.31	70.09	58.54	69.66
20181103-172134	35.15	9.32	70.08	58.54	69.66
20181103-172139	35.15	9.32	70.08	58.54	69.66
20181103-172144	35.15	9.31	70.08	58.55	69.66
20181103-172149	35.16	9.31	70.08	58.54	69.66
20181103-172154	35.16	9.31	70.08	58.54	69.66
20181103-172159	35.16	9.32	70.08	58.55	69.67
20181103-172204	35.15	9.32	70.07	58.55	69.66
20181103-172209	35.16	9.31	70.08	58.54	69.67
20181103-172214	35.15	9.31	70.08	58.55	69.66
20181103-172219	35.16	9.31	70.08	58.55	69.66
20181103-172224	35.16	9.31	70.08	58.55	69.66
20181103-172229	35.15	9.31	70.08	58.54	69.66
20181103-172234	35.16	9.31	70.08	58.54	69.67
20181103-172239	35.16	9.32	70.09	58.54	69.66
20181103-172244	35.16	9.32	70.08	58.54	69.66
20181103-172249	35.16	9.31	70.08	58.54	69.66
20181103-172254	35.16	9.31	70.08	58.54	69.66
20181103-172259	35.16	9.32	70.08	58.54	69.66
20181103-172304	35.15	9.31	70.08	58.54	69.66
20181103-172309	35.16	9.31	70.08	58.55	69.67
20181103-172314	35.16	9.31	70.08	58.56	69.66
20181103-172319	35.16	9.31	70.07	58.55	69.66
20181103-172324	35.16	9.32	70.08	58.55	69.67
20181103-172329	35.16	9.32	70.07	58.55	69.67
20181103-172334	35.16	9.32	70.08	58.55	69.67
20181103-172339	35.15	9.32	70.08	58.55	69.67
20181103-172344	35.15	9.31	70.09	58.56	69.67
20181103-172349	35.16	9.31	70.09	58.55	69.67
20181103-172354	35.16	9.32	70.08	58.55	69.66
20181103-172359	35.16	9.31	70.09	58.55	69.67
20181103-172404	35.16	9.32	70.07	58.56	69.66
20181103-172409	35.16	9.32	70.08	58.56	69.67
20181103-172414	35.16	9.32	70.08	58.55	69.67
20181103-172419	35.16	9.32	70.08	58.56	69.67
20181103-172424	35.17	9.31	70.08	58.56	69.67
20181103-172429	35.16	9.31	70.08	58.56	69.68
20181103-172434	35.16	9.32	70.08	58.55	69.67
20181103-172439	35.16	9.31	70.09	58.53	69.67
20181103-172444	35.16	9.32	70.08	58.54	69.67
20181103-172449	35.16	9.31	70.08	58.54	69.67
20181103-172454	35.16	9.32	70.08	58.54	69.67
20181103-172459	35.15	9.32	70.08	58.55	69.68
20181103-172504	35.16	9.32	70.08	58.55	69.67
20181103-172509	35.16	9.31	70.09	58.55	69.68
20181103-172514	35.16	9.31	70.08	58.55	69.68
20181103-172519	12.00	9.31	70.08	58.56	69.68
20181103-172524	12.01	9.31	70.08	58.55	69.67
20181103-172529	12.01	9.31	70.08	58.55	69.66
