TIME	CPU	WCPU	IO	MEM
20181103-165624	  1	  0	        14	52.06
20181103-165629	  1	  0	         5	52.06
20181103-165634	  1	  0	         5	52.05
20181103-165639	  2	  0	        12	52.06
20181103-165644	  1	  0	        13	52.05
20181103-165649	  1	  0	        17	52.06
20181103-165654	  1	  0	         5	52.06
20181103-165659	  1	  0	         5	52.06
20181103-165704	  1	  0	         5	52.06
20181103-165709	  1	  0	         7	52.06
20181103-165714	  1	  0	        19	52.06
20181103-165719	  1	  0	         7	52.06
20181103-165724	  1	  0	        14	52.06
20181103-165729	  1	  0	         5	52.06
20181103-165734	  1	  0	         5	52.05
20181103-165739	  1	  0	        11	52.06
20181103-165744	  2	  0	        17	52.06
20181103-165749	  1	  0	        18	52.06
20181103-165754	  1	  0	         5	52.05
20181103-165759	  1	  0	         5	52.06
20181103-165804	  1	  0	         5	52.06
20181103-165809	  1	  0	         7	52.06
20181103-165814	  1	  0	        19	52.06
20181103-165819	  1	  0	         6	52.06
20181103-165824	  1	  0	        13	52.06
20181103-165829	  1	  0	         5	52.06
20181103-165834	  1	  0	         5	52.05
20181103-165839	  1	  0	        10	52.06
20181103-165844	  3	  0	        13	52.06
20181103-165849	  1	  0	        19	52.06
20181103-165854	  1	  0	         6	52.06
20181103-165859	  1	  0	         5	52.05
20181103-165904	  1	  0	         5	52.06
20181103-165909	  1	  0	         7	52.06
20181103-165914	  1	  0	        20	52.06
20181103-165919	  1	  0	         5	52.05
20181103-165924	  1	  0	        12	52.06
20181103-165929	  1	  0	        12	52.06
20181103-165934	  1	  0	         5	52.06
20181103-165939	  1	  0	        12	52.06
20181103-165944	  7	  4	       751	52.06
20181103-165949	  1	  0	        16	52.06
20181103-165954	  1	  0	         5	52.07
20181103-165959	  1	  0	         6	52.06
20181103-170004	  1	  0	        10	52.07
20181103-170009	  2	  1	      1346	52.07
20181103-170014	  2	  0	       532	52.06
20181103-170019	  1	  0	         6	52.08
20181103-170024	 14	  9	      4222	52.08
20181103-170029	  4	  0	        99	52.09
20181103-170034	  1	  0	         7	52.09
20181103-170039	  2	  1	      1086	52.09
20181103-170044	  3	  0	       813	52.09
20181103-170049	  1	  0	         6	52.20
20181103-170054	  9	  0	         6	52.12
20181103-170059	  1	  0	         9	52.12
20181103-170104	  1	  0	         6	52.12
20181103-170109	  1	  0	        10	52.12
20181103-170114	  2	  0	        17	52.12
20181103-170119	  1	  0	        10	52.12
20181103-170124	  5	  0	       486	52.11
20181103-170129	  2	  0	         6	52.11
20181103-170134	  1	  0	        10	52.11
20181103-170139	  1	  0	       920	52.11
20181103-170144	  2	  0	        14	52.11
20181103-170149	  1	  0	         9	52.11
20181103-170154	  1	  0	         6	52.12
20181103-170159	  1	  0	       142	52.11
20181103-170204	  1	  0	         6	52.10
20181103-170209	  1	  0	         8	52.11
20181103-170214	  1	  0	        15	52.11
20181103-170219	  1	  0	         8	52.11
20181103-170224	  1	  0	        37	52.11
20181103-170229	  1	  0	         7	52.11
20181103-170234	  1	  0	        11	52.12
20181103-170239	  1	  0	       440	52.10
20181103-170244	  2	  0	        12	52.11
20181103-170249	  1	  0	         7	52.11
20181103-170254	  1	  0	         9	52.10
20181103-170259	  1	  0	         6	52.11
20181103-170304	  1	  0	         6	52.11
20181103-170309	  1	  0	        10	52.11
20181103-170314	  1	  0	        16	52.11
20181103-170319	  1	  0	        11	52.12
20181103-170324	  1	  0	        52	52.11
20181103-170329	  1	  0	        12	52.12
20181103-170334	  1	  0	         9	52.11
20181103-170339	  1	  0	        13	52.12
20181103-170344	  2	  0	        11	52.11
20181103-170349	  1	  0	        12	52.12
20181103-170354	  1	  0	         9	52.12
20181103-170359	  1	  0	         6	52.12
20181103-170404	  1	  0	         8	52.12
20181103-170409	  1	  0	         8	52.12
20181103-170414	  1	  0	        13	52.12
20181103-170419	  1	  0	         6	52.11
20181103-170424	  1	  0	        16	52.12
20181103-170429	  1	  0	         6	52.12
20181103-170434	  1	  0	         7	52.12
20181103-170439	  1	  0	        15	52.11
20181103-170444	  2	  0	        12	52.11
20181103-170449	  1	  0	         6	52.11
20181103-170454	  1	  0	         8	52.11
20181103-170459	  1	  0	         6	52.11
20181103-170504	  1	  0	         6	52.12
20181103-170509	  1	  0	        10	52.12
20181103-170514	  1	  0	        18	52.12
20181103-170519	  1	  0	        10	52.14
20181103-170524	  1	  0	        16	52.13
20181103-170529	  1	  0	         9	52.18
20181103-170534	  1	  0	         6	52.18
20181103-170539	  1	  0	        13	52.18
20181103-170544	  2	  0	        13	52.19
20181103-170549	  1	  0	        11	52.19
20181103-170554	  1	  0	         6	52.18
20181103-170559	  1	  0	         6	52.21
20181103-170604	  1	  0	        12	52.21
20181103-170609	  1	  0	        34	52.24
20181103-170614	  1	  0	        15	52.23
20181103-170619	  1	  0	         9	52.23
20181103-170624	  1	  0	        14	52.23
20181103-170629	  1	  0	         6	52.23
20181103-170634	  1	  0	         6	52.23
20181103-170639	  4	  0	        14	52.22
20181103-170644	  2	  0	        13	52.23
20181103-170649	  1	  0	        10	52.23
20181103-170654	  1	  0	         6	52.24
20181103-170659	  1	  0	         6	52.23
20181103-170704	  2	  0	         6	52.24
20181103-170709	  1	  0	        10	52.23
20181103-170714	  1	  0	        16	52.24
20181103-170719	  1	  0	        14	52.23
20181103-170724	  1	  0	        13	52.23
20181103-170729	  1	  0	         9	52.23
20181103-170734	  1	  0	         8	52.23
20181103-170739	  1	  0	        16	52.23
20181103-170744	  2	  0	        11	52.23
20181103-170749	  1	  0	        11	52.24
20181103-170754	  2	  0	         6	52.24
20181103-170759	  1	  0	         6	52.23
20181103-170804	  1	  0	         8	52.29
20181103-170809	 63	  0	       407	52.35
20181103-170814	 55	  0	       934	52.36
20181103-170819	 42	  0	        14	52.39
20181103-170824	 34	  0	        20	52.43
20181103-170829	 37	  0	         9	52.69
20181103-170834	 39	  0	        22	52.92
20181103-170839	 35	  0	        16	53.19
20181103-170844	 40	  0	      4774	53.69
20181103-170849	 36	  0	       122	53.81
20181103-170854	 36	  0	         9	54.10
20181103-170859	 38	  0	         9	54.65
20181103-170904	 38	  0	         9	54.91
20181103-170909	 35	  0	        20	55.20
20181103-170914	 37	  0	      4764	55.46
20181103-170919	 35	  0	        44	55.93
20181103-170924	 41	  0	        90	56.27
20181103-170929	 38	  0	        11	56.47
20181103-170934	 36	  0	        13	56.99
20181103-170939	 33	  0	        18	56.98
20181103-170944	  3	  0	      4355	56.98
20181103-170949	  1	  0	       166	56.98
20181103-170954	  1	  0	        20	56.99
20181103-170959	  1	  0	        75	56.99
20181103-171004	  1	  0	         8	56.99
20181103-171009	  1	  0	         8	56.99
20181103-171014	  1	  0	       103	56.99
20181103-171019	  1	  0	         7	56.99
20181103-171024	  1	  0	        15	56.99
20181103-171029	  1	  0	         7	56.99
20181103-171034	  1	  0	        13	56.99
20181103-171039	  1	  0	         6	56.99
20181103-171044	  2	  0	        23	56.99
20181103-171049	  1	  0	        18	56.99
20181103-171054	  1	  0	         8	56.99
20181103-171059	  1	  0	         6	56.99
20181103-171104	  1	  0	        10	56.99
20181103-171109	  1	  0	         6	56.99
20181103-171114	  1	  0	        21	56.99
20181103-171119	  1	  0	         6	56.98
20181103-171124	  1	  0	        13	56.98
20181103-171129	  1	  0	        10	56.98
20181103-171134	  1	  0	         6	56.98
20181103-171139	  1	  0	         5	56.98
20181103-171144	  2	  0	        14	56.98
20181103-171149	  1	  0	        18	56.99
20181103-171154	  2	  0	         5	56.98
20181103-171159	  1	  0	         6	56.98
20181103-171204	  1	  0	         9	56.99
20181103-171209	  1	  0	         6	56.99
20181103-171214	  1	  0	        15	56.99
20181103-171219	  1	  0	        11	56.99
20181103-171224	  1	  0	        13	56.99
20181103-171229	  1	  0	         6	56.99
20181103-171234	  1	  0	         6	56.98
20181103-171239	  1	  0	         9	57.03
20181103-171244	  2	  0	        17	57.04
20181103-171249	  1	  0	        23	57.03
20181103-171254	  1	  0	         5	57.03
20181103-171259	  1	  0	         6	57.04
20181103-171304	  1	  0	         6	57.03
20181103-171309	  1	  0	         9	57.03
20181103-171314	  1	  0	        22	57.04
20181103-171319	  1	  0	        12	57.05
20181103-171324	  1	  0	        13	57.04
20181103-171329	  1	  0	         7	57.04
20181103-171334	  1	  0	         6	57.04
20181103-171339	  1	  0	         9	57.03
20181103-171344	  2	  0	        94	57.05
20181103-171349	  1	  0	        16	57.04
20181103-171354	  1	  0	         5	57.04
20181103-171359	  1	  0	         6	57.04
20181103-171404	  1	  0	        12	57.04
20181103-171409	  1	  0	         8	57.04
20181103-171414	  1	  0	        15	57.05
20181103-171419	  1	  0	        12	57.05
20181103-171424	  1	  0	        13	57.04
20181103-171429	  1	  0	         6	57.05
20181103-171434	  1	  0	         6	57.05
20181103-171439	  1	  0	         9	57.04
20181103-171444	  2	  0	        15	57.05
20181103-171449	  1	  0	        13	57.05
20181103-171454	  1	  0	         9	57.04
20181103-171459	  1	  0	         6	57.04
20181103-171504	  1	  0	         8	57.05
20181103-171509	  1	  0	         6	57.20
20181103-171514	 22	  0	       335	57.46
20181103-171519	 25	  0	        19	57.66
20181103-171524	 16	  0	        20	57.67
20181103-171529	  1	  0	        10	57.68
20181103-171534	  1	  0	         6	57.68
20181103-171539	  1	  0	         7	57.68
20181103-171544	  2	  0	      1793	57.68
20181103-171549	  1	  0	       110	57.67
20181103-171554	  2	  0	         6	57.68
20181103-171559	  4	  0	         6	57.67
20181103-171604	  1	  0	        10	57.68
20181103-171609	  2	  0	        55	57.93
20181103-171614	 44	  0	      1662	57.96
20181103-171619	 57	  0	      1860	58.00
20181103-171624	 62	  0	       247	58.05
20181103-171629	 58	  0	       280	58.08
20181103-171634	 38	  0	        31	58.15
20181103-171639	 33	  0	        39	58.16
20181103-171644	 34	  1	     12637	58.36
20181103-171649	 31	  2	     13701	58.53
20181103-171654	 35	  0	      3154	58.51
20181103-171659	 34	  0	        45	58.54
20181103-171704	 37	  0	       184	58.54
20181103-171709	 25	  0	        13	58.54
20181103-171714	  6	  1	      4501	58.54
20181103-171719	  1	  0	      3979	58.54
20181103-171724	  1	  0	      1393	58.55
20181103-171729	  1	  0	        26	58.55
20181103-171734	  1	  0	        34	58.54
20181103-171739	  1	  0	         5	58.54
20181103-171744	  2	  0	       239	58.54
20181103-171749	  1	  0	        14	58.54
20181103-171754	  1	  0	         6	58.54
20181103-171759	  1	  0	         4	58.54
20181103-171804	  1	  0	         8	58.54
20181103-171809	  1	  0	        12	58.54
20181103-171814	  1	  0	        15	58.55
20181103-171819	  1	  0	        12	58.54
20181103-171824	  1	  0	        15	58.55
20181103-171829	  1	  0	         8	58.55
20181103-171834	  1	  0	         5	58.54
20181103-171839	  1	  0	         4	58.53
20181103-171844	  2	  0	        10	58.54
20181103-171849	  1	  0	         8	58.54
20181103-171854	  1	  0	         7	58.54
20181103-171859	  1	  0	        10	58.54
20181103-171904	  1	  0	        11	58.55
20181103-171909	  1	  0	         4	58.54
20181103-171914	  1	  0	        12	58.54
20181103-171919	  1	  0	         5	58.55
20181103-171924	  1	  0	        13	58.54
20181103-171929	  1	  0	         9	58.54
20181103-171934	  1	  0	         6	58.54
20181103-171939	  1	  0	         6	58.54
20181103-171944	  2	  0	        11	58.54
20181103-171949	  1	  0	         6	58.55
20181103-171954	  1	  0	         7	58.54
20181103-171959	  1	  0	         9	58.54
20181103-172004	  1	  0	         5	58.54
20181103-172009	  1	  0	         7	58.55
20181103-172014	  1	  0	        54	58.54
20181103-172019	  1	  0	        10	58.54
20181103-172024	  1	  0	        26	58.54
20181103-172029	  1	  0	        12	58.54
20181103-172034	  1	  0	         8	58.55
20181103-172039	  1	  0	         5	58.54
20181103-172044	  2	  0	       435	58.54
20181103-172049	  1	  0	        16	58.55
20181103-172054	  1	  0	         5	58.54
20181103-172059	  1	  0	        10	58.54
20181103-172104	  1	  0	         8	58.54
20181103-172109	  1	  0	         5	58.55
20181103-172114	  1	  0	        11	58.54
20181103-172119	  1	  0	        15	58.54
20181103-172124	  1	  0	        11	58.54
20181103-172129	  1	  0	         8	58.54
20181103-172134	  1	  0	         5	58.54
20181103-172139	  1	  0	         5	58.54
20181103-172144	  2	  0	        11	58.55
20181103-172149	  1	  0	        21	58.54
20181103-172154	  1	  0	         6	58.54
20181103-172159	  1	  0	        10	58.55
20181103-172204	  1	  0	         6	58.55
20181103-172209	  1	  0	         5	58.54
20181103-172214	  1	  0	        12	58.55
20181103-172219	  1	  0	        18	58.55
20181103-172224	  1	  0	        12	58.55
20181103-172229	  1	  0	        11	58.54
20181103-172234	  1	  0	         5	58.54
20181103-172239	  1	  0	         5	58.54
20181103-172244	  2	  0	        14	58.54
20181103-172249	  1	  0	        11	58.54
20181103-172254	  1	  0	         5	58.54
20181103-172259	  1	  0	        10	58.54
20181103-172304	  1	  0	         7	58.54
20181103-172309	  1	  0	         5	58.55
20181103-172314	  1	  0	        11	58.56
20181103-172319	  1	  0	         7	58.55
20181103-172324	  1	  0	        19	58.55
20181103-172329	  1	  0	         8	58.55
20181103-172334	  1	  0	         5	58.55
20181103-172339	  1	  0	         7	58.55
20181103-172344	  2	  0	        14	58.56
20181103-172349	  1	  0	         5	58.55
20181103-172354	  1	  0	        17	58.55
20181103-172359	  1	  0	         7	58.55
20181103-172404	  1	  0	         5	58.56
20181103-172409	  1	  0	         5	58.56
20181103-172414	  1	  0	        17	58.55
20181103-172419	  1	  0	         5	58.56
20181103-172424	  1	  0	        21	58.56
20181103-172429	  1	  0	         9	58.56
20181103-172434	  1	  0	         5	58.55
20181103-172439	  1	  0	         5	58.53
20181103-172444	  2	  0	        15	58.54
20181103-172449	  1	  0	         5	58.54
20181103-172454	  1	  0	        11	58.54
20181103-172459	  1	  0	         8	58.55
20181103-172504	  1	  0	         6	58.55
20181103-172509	  1	  0	         5	58.55
20181103-172514	  1	  0	        17	58.55
20181103-172519	  1	  0	         5	58.56
20181103-172524	  2	  0	        11	58.55
20181103-172529	  1	  0	        10	58.55
